Unnamed: 0.1,Unnamed: 0,price,title,year,mileage,transmission,body_type,drive_type,color,engine_capacity,engine_power,fuel_type,travel_distance,price_scaled,year_scaled,mileage_scaled,engine_capacity_scaled,engine_power_scaled,travel_distance_scaled
121815,123664,1449000,Subaru Forester IV,2014,182133,вариатор,внедорожник 5 дв.,полный,синий,2.5,171.0,Бензин,0,0.3044310477178731,0.561062174106597,-0.0460606718339408,0.3626703065800081,0.653798162801853,-0.0096796395548317
144684,147280,8500000,Toyota Land Cruiser 200 Series Рестайлинг 2,2017,101230,автомат,внедорожник 5 дв.,полный,чёрный,4.5,249.0,Дизель,0,-0.4316214200728256,0.9100974131817472,-1.4406678144386735,-0.7028105361219711,-1.1887577576042558,-0.0096796395548317
2660,2678,65000,Volkswagen Passat B3,1992,313393,механика,седан,передний,серый,1.8,90.0,Бензин,0,-0.7101277592368739,-2.1148746588028886,-0.0017997746349919,-0.3032552201087288,-1.124332725422224,-0.0096796395548317
114407,116009,705000,Skoda Octavia II (A5) Рестайлинг,2013,233100,механика,лифтбек,передний,серебристый,1.6,102.0,Бензин,0,-0.3940451679633906,0.4447170944148802,-0.9297588516190552,-0.5696254307842236,-0.364117345674249,-0.0096796395548317
50927,51279,1100000,BMW X5 3.0i I (E53) Рестайлинг,2004,330000,автомат,внедорожник 5 дв.,полный,бежевый,3.0,231.0,Бензин,0,-0.5377190730877012,-0.7187337025022874,1.446884153903177,-0.8359956414597183,-0.8666325966940969,-0.0096796395548317
110685,112121,2600000,BMW X6 M50d I (E71) Рестайлинг,2013,205200,автомат,внедорожник 5 дв.,полный,белый,3.0,381.0,Дизель,0,0.2933792088621569,0.3283720147231634,0.1327351156794864,0.6290405172555031,0.1641679182184115,-0.0096796395548317
134184,136463,1330000,Hyundai Elantra VI (AD),2016,78225,механика,седан,передний,серебристый,1.6,128.0,Бензин,0,-0.0514381634361884,0.6774072537983137,0.8747376338602096,-0.5696254307842236,0.2285929504004433,-0.0096796395548317
38772,39002,1100000,BMW 5 серии 530i IV (E39) Рестайлинг,2002,30000,механика,седан,задний,синий,3.0,231.0,Бензин,0,-0.72117959809259,-0.9514238618857208,0.1953136413091859,-0.9691807467974658,-1.2016427640406622,-0.0096796395548317
182727,187890,8900000,Nissan Frontier Crew Cab III (D41),2023,480,автомат,пикап полуторная кабина,полный,синий,3.8,310.0,Бензин,0,1.6120846211262136,1.6081678913320478,-1.5922151239350546,-0.3032552201087288,0.615143143492634,-0.0096796395548317
122454,124315,1650000,Toyota Camry VII (XV50),2014,157765,автомат,седан,передний,серый,2.5,181.0,Бензин,0,0.0590797830474192,0.561062174106597,-0.1175789868393117,1.028595833268745,0.9372683044027929,-0.0096796395548317
103098,104272,2000000,Lexus RX 270 III,2011,195000,автомат,внедорожник 5 дв.,передний,серый,2.7,188.0,Бензин,0,0.6337758456182158,0.2120269350314466,-0.6360867706282508,1.028595833268745,0.9372683044027929,-0.0096796395548317
108946,110342,1999000,Land Rover Range Rover Evoque 6-speed I,2012,225000,автомат,внедорожник 5 дв.,полный,чёрный,2.2,190.0,Дизель,0,-0.2950206918161734,0.3283720147231634,-0.2990924703229431,-0.8359956414597183,-0.6475874872751889,-0.0096796395548317
3745,3764,265000,Toyota Corolla VII (E100),1992,237560,автомат,седан,передний,белый,1.5,105.0,Бензин,0,-0.4714080399534039,-2.1148746588028886,-0.6986652962579504,-0.5696254307842236,-1.2531827897862875,-0.0096796395548317
174832,179290,6380000,Audi Q8 55 TFSI I (4M),2022,86816,автомат,внедорожник 5 дв.,полный,белый,3.0,340.0,Бензин,0,-0.4630086424230596,1.3754777319486142,-1.1246998987449448,-0.8359956414597183,-1.0599076932401923,-0.0096796395548317
161275,164805,3550311,Ford Explorer VI,2020,70775,автомат,внедорожник 5 дв.,полный,синий,2.3,300.0,Бензин,0,3.1491743691792227,1.1427875725651808,-0.539894636946027,1.028595833268745,2.5092390896443684,-0.0096796395548317
95880,96856,1900000,Hyundai ix55,2010,189000,автомат,внедорожник 5 дв.,полный,серый,3.0,239.0,Дизель,0,-0.3255237670579501,0.0956818553397299,0.1416749050551577,0.2294852012422606,-0.0291071783276838,-0.0096796395548317
164716,168554,2050000,Hyundai Sonata VIII (DN8),2020,78801,автомат,седан,передний,чёрный,2.5,180.0,Бензин,0,0.3137145923566747,1.2591326522568975,-1.208233290671218,-0.0368850094332338,0.1126278924727861,-0.0096796395548317
67679,68176,200000,Chevrolet Lanos I,2006,146000,механика,седан,передний,зелёный,1.5,86.0,Бензин,0,-0.4780391432668337,-0.3696984634271371,1.473703522030191,-0.5696254307842236,-0.7377825323300333,-0.0096796395548317
53110,53469,990000,BMW 7 серии Long 735Li IV (E65/E66),2004,151000,автомат,седан,задний,чёрный,3.6,272.0,Бензин,0,-0.5456763970638169,-0.6023886228105706,0.8926172126115524,0.2294852012422606,-0.1579572426917473,-0.0096796395548317
146579,149246,3690000,BMW X4 20d I (F26),2018,54684,автомат,внедорожник 5 дв.,полный,серый,2.0,190.0,Дизель,0,1.0979530775582962,0.9100974131817472,-0.8238223475173495,1.028595833268745,0.5893731306198212,-0.0096796395548317
23566,23692,240000,Volkswagen Passat B5,1999,460000,механика,универсал 5 дв.,передний,синий,1.6,101.0,Бензин,0,-0.6570789327294361,-1.1841140212691543,2.1743505745590586,-0.0368850094332338,-0.3770023521106554,-0.0096796395548317
145377,147979,2300000,Kia Sorento II Рестайлинг,2017,143000,автомат,внедорожник 5 дв.,полный,бежевый,2.4,175.0,Бензин,0,-0.4006762712768203,0.9100974131817472,-0.4346017976793697,-0.8359956414597183,-0.8537475902576905,-0.0096796395548317
25852,25997,430000,Toyota Town Ace III,2000,150000,автомат,компактвэн,задний,белый,1.8,82.0,Бензин,0,-0.6570789327294361,-1.1841140212691543,0.0165178537957586,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
55719,56120,325000,Hyundai Matrix I Рестайлинг,2005,300000,механика,компактвэн,передний,чёрный,1.8,122.0,Бензин,0,-0.3829937711812286,-0.6023886228105706,0.0701565900497868,1.028595833268745,1.0016933365848246,-0.0096796395548317
134613,136914,778000,Lada (ВАЗ) XRAY I,2016,144735,робот,хэтчбек 5 дв.,передний,коричневый,1.8,122.0,Бензин,0,-0.4249903167593959,0.6774072537983137,-0.1407419811116762,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
134669,136972,849900,Lada (ВАЗ) Largus I,2016,139343,механика,универсал 5 дв.,передний,белый,1.6,87.0,Бензин,0,-0.3409963414559528,0.6774072537983137,-0.8238223475173495,-0.3032552201087288,-0.1579572426917473,-0.0096796395548317
134314,136599,1800000,Lexus CT 200h I Рестайлинг,2016,48250,вариатор,хэтчбек 5 дв.,передний,чёрный,1.8,99.0,Гибрид,0,-0.5156153953762688,0.6774072537983137,-0.3500135106067672,0.6290405172555031,-0.4800824036019062,-0.0096796395548317
187909,193370,8660000,Ford Bronco VI,2024,18000,автомат,внедорожник 5 дв.,полный,бежевый,2.3,305.0,Бензин,0,,,,,,
175529,180003,1500000,Daihatsu Rocky A200,2022,23000,вариатор,внедорожник 5 дв.,полный,красный,1.0,98.0,Бензин,0,-0.0072308080133236,1.491822811640331,-1.1724741331685329,-0.9691807467974658,-0.32546232636503,-0.0096796395548317
26363,26508,470000,Toyota Vista V (V50),2000,299999,автомат,седан,передний,серый,1.8,136.0,Бензин,0,-0.7366521724905928,-1.1841140212691543,0.4724471119549982,-1.2355509574729604,-1.047022686803786,-0.0096796395548317
136892,139245,4200000,Audi Q7 II (4M),2016,120000,автомат,внедорожник 5 дв.,полный,серый,3.0,249.0,Дизель,0,-0.0072308080133236,0.7937523334900305,-0.6450265600039222,0.3626703065800081,-0.2868073070558109,-0.0096796395548317
6564,6599,170000,Audi 80 V (B4),1994,230000,механика,седан,передний,зелёный,2.0,90.0,Бензин,0,0.0590802251209735,-1.882184499419455,1.5362820476598904,1.694521359957482,-0.4671973971654999,-0.0096796395548317
68582,69128,459000,Nissan Primera III (P12),2007,336000,механика,седан,передний,чёрный,1.8,116.0,Бензин,0,-0.3918348001922473,-0.3696984634271371,1.0445936319979654,0.2294852012422606,-0.0677621976369028,-0.0096796395548317
93248,94215,1040000,Nissan Qashqai I Рестайлинг,2010,187000,вариатор,внедорожник 5 дв.,передний,чёрный,2.0,141.0,Бензин,0,-0.3387859736848096,-0.0206632243519868,-0.1533381443419972,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
72847,73442,1299000,Mitsubishi Outlander II,2007,220000,автомат,внедорожник 5 дв.,полный,серебристый,3.0,220.0,Бензин,0,-0.6128715773065714,-0.3696984634271371,0.6154837419657401,-1.102365852135213,-1.085677706113005,-0.0096796395548317
152549,155510,4700000,Toyota Land Cruiser Prado 150 Series Рестайлинг 2,2018,75000,автомат,внедорожник 5 дв.,полный,белый,2.7,163.0,Бензин,0,0.1209705227129842,1.026442492873464,-1.0741364500361477,0.2294852012422606,0.2028229375276306,-0.0096796395548317
138875,141237,2800000,Hyundai Genesis II,2016,159000,автомат,седан,полный,чёрный,3.8,315.0,Бензин,0,-0.0297765592789847,0.7937523334900305,0.2400125881875427,0.3626703065800081,-0.0291071783276838,-0.0096796395548317
102469,103638,750000,Ford Focus III,2011,195000,механика,седан,передний,серебристый,1.6,105.0,Бензин,0,0.1828608203049949,0.2120269350314466,-0.1622779337176685,1.694521359957482,0.9888083301484184,-0.0096796395548317
195365,202541,6860000,Hyundai Palisade II,2025,1,автомат,внедорожник 5 дв.,полный,чёрный,2.5,281.0,Бензин,0,,,,,,
61144,61604,1150000,Toyota RAV4 Long III (XA30),2006,176400,автомат,внедорожник 5 дв.,передний,белый,2.4,166.0,Бензин,0,-0.25037126283908,-0.4860435431188539,0.5082062694576837,1.028595833268745,1.0016933365848246,-0.0096796395548317
180251,185146,7864000,Toyota 4Runner V Рестайлинг,2022,17583,автомат,внедорожник 5 дв.,полный,белый,4.0,273.0,Бензин,0,0.0237143407826816,1.491822811640331,-1.56339324298789,-1.102365852135213,-0.2868073070558109,-0.0096796395548317
154024,157061,3200000,Toyota Camry VIII (XV70),2019,37438,автомат,седан,передний,чёрный,2.5,181.0,Бензин,0,-0.3038621629007464,1.026442492873464,-0.5556286662472086,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
127673,129770,2000000,Volvo V60 Plug-in-Hybrid I Рестайлинг,2015,253000,автомат,универсал 5 дв.,полный,синий,2.4,220.0,Гибрид,0,-0.2724749405505124,0.561062174106597,-0.3214061846046188,-0.8359956414597183,-0.544507435783938,-0.0096796395548317
171362,175575,3420000,Volkswagen Arteon I Рестайлинг,2021,42500,робот,лифтбек,передний,белый,2.0,200.0,Дизель,0,0.976382850145418,1.3754777319486142,-1.5121861294440444,0.3626703065800081,0.9888083301484184,-0.0096796395548317
146667,149336,1295000,Renault Duster I Рестайлинг,2018,76492,механика,внедорожник 5 дв.,полный,чёрный,1.6,114.0,Бензин,0,-0.5642434863414201,0.9100974131817472,-0.6182071918769081,-0.8359956414597183,-1.1629877447314432,-0.0096796395548317
46649,46944,99999,Lada (ВАЗ) 2104,2003,225000,механика,универсал 5 дв.,задний,белый,1.6,74.0,Бензин,0,-0.2547919983813665,-0.7187337025022874,1.7150778351733178,3.159557518672703,1.7232536970235806,-0.0096796395548317
56165,56574,2000000,Lexus RX 330 II,2005,256000,автомат,внедорожник 5 дв.,полный,серебристый,3.3,230.0,Бензин,0,-0.2724749405505124,-0.6023886228105706,1.446884153903177,2.893187307997209,1.9036437871332696,-0.0096796395548317
138186,140545,2800000,Hyundai H-1 II Рестайлинг,2016,207000,автомат,минивэн,задний,белый,2.5,170.0,Дизель,0,1.3631972100954848,0.7937523334900305,-0.6182071918769081,1.028595833268745,0.9888083301484184,-0.0096796395548317
63134,63618,920000,Jeep Grand Cherokee III (WK),2006,338000,автомат,внедорожник 5 дв.,полный,красный,3.7,210.0,Бензин,0,-0.5602648243533622,-0.4860435431188539,0.0433372219227727,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
53120,53479,1250000,BMW 5 серии 545i V (E60/E61),2004,242150,автомат,седан,задний,серый,4.4,333.0,Бензин,0,-0.5642434863414201,-0.6023886228105706,-0.2400541012860094,-0.9691807467974658,-0.8022075645120651,-0.0096796395548317
183012,188204,3655000,Toyota Corolla Cross I,2023,10000,вариатор,внедорожник 5 дв.,передний,белый,1.8,98.0,Гибрид,0,0.1872815558472814,1.6081678913320478,-1.5578684531537252,-0.9691807467974658,-0.0291071783276838,-0.0096796395548317
60768,61216,830000,Audi A3 Sportback II (8P) Рестайлинг 1,2006,105846,автомат,хэтчбек 5 дв.,передний,серебристый,1.6,102.0,Бензин,0,-0.3785725935653879,-0.4860435431188539,0.4009287969496273,2.893187307997209,2.019608845060927,-0.0096796395548317
69435,70008,159000,Lada (ВАЗ) Kalina I,2007,180000,механика,седан,передний,серый,1.6,81.0,Бензин,0,-0.3564689158539555,-0.3696984634271371,0.8568580551088668,0.6290405172555031,0.2285929504004433,-0.0096796395548317
4384,4410,440000,Pontiac Trans Sport I,1993,325000,механика,минивэн,передний,пурпурный,2.3,137.0,Бензин,0,-0.581926428510566,-1.9985295791111717,1.4915831007815337,-0.0368850094332338,-0.9310576288761286,-0.0096796395548317
3353,3372,888000,Jeep Cherokee II (XJ),1992,150000,механика,внедорожник 5 дв.,полный,зелёный,2.1,86.0,Дизель,0,-0.6570789327294361,-2.1148746588028886,1.983271516443459,0.4958554119177556,-0.2868073070558109,-0.0096796395548317
77616,78332,750000,ZX Landmark I,2008,110000,механика,внедорожник 5 дв.,полный,чёрный,2.4,126.0,Бензин,0,-0.4493043622419716,-0.2533533837354204,1.8670542545597308,-0.3032552201087288,-0.3770023521106554,-0.0096796395548317
62340,62821,490000,Opel Zafira B,2006,221412,механика,компактвэн,передний,серебристый,1.8,140.0,Бензин,0,-0.2570023661525097,-0.4860435431188539,2.3052290910188873,-0.3032552201087288,-0.2610372941829982,-0.0096796395548317
172798,177133,2099000,Mazda CX-30 I,2021,30000,автомат,внедорожник 5 дв.,передний,синий,2.0,158.0,Бензин,0,0.8990199781554046,1.3754777319486142,-1.208233290671218,-0.3032552201087288,1.0274633494576373,-0.0096796395548317
102293,103460,795000,Mazda CX-7 I Рестайлинг,2011,215399,автомат,внедорожник 5 дв.,полный,чёрный,2.3,238.0,Бензин,0,0.3243243576581622,0.2120269350314466,-0.2516758274743822,1.694521359957482,0.9888083301484184,-0.0096796395548317
56938,57352,370000,Mazda 3 I (BK),2005,218000,механика,седан,передний,бежевый,1.6,105.0,Бензин,0,-0.6349752550180037,-0.6023886228105706,0.7763999507278246,-0.8359956414597183,-0.9568276417489414,-0.0096796395548317
51659,52013,350000,Dodge Stratus II Рестайлинг,2004,190000,автомат,седан,передний,пурпурный,2.4,152.0,Бензин,0,-0.7499143791174522,-0.7187337025022874,-0.2159166699716967,-0.9691807467974658,-1.2145277704770685,-0.0096796395548317
93431,94399,1350000,Nissan Teana II,2010,177000,вариатор,седан,полный,серебристый,2.5,167.0,Бензин,0,-0.4806915845922056,0.0956818553397299,0.3576780959501293,0.0963000959045131,-0.2868073070558109,-0.0096796395548317
71893,72484,1100000,Mitsubishi Outlander II,2007,179877,автомат,внедорожник 5 дв.,полный,чёрный,3.0,220.0,Бензин,0,-0.5686642218837066,-0.3696984634271371,0.2847115350658996,-0.1700701147709813,-0.2094972684373728,-0.0096796395548317
138357,140716,4250000,Mercedes-Benz GLS 400 I (X166),2016,181000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,333.0,Бензин,0,-0.3387859736848096,0.7937523334900305,-1.0651966606604764,-0.5696254307842236,-0.544507435783938,-0.0096796395548317
193185,199824,5424300,LiXiang L7 I,2024,1,автомат,внедорожник 5 дв.,полный,чёрный,1.5,449.0,Гибрид,0,,,,,,
150334,153236,2300000,Audi Q3 I (8U) Рестайлинг,2018,165695,робот,внедорожник 5 дв.,полный,белый,2.0,180.0,Бензин,0,-0.462566568868831,1.026442492873464,-0.623678342974819,-0.8359956414597183,-0.8150925709484715,-0.0096796395548317
148751,151585,1850000,Mazda Atenza III Рестайлинг 2,2018,107000,автомат,седан,передний,серый,2.2,190.0,Дизель,0,0.4432421437456685,1.026442492873464,-0.1608028684706828,-0.0368850094332338,0.3574430147645068,-0.0096796395548317
165202,169070,10050000,Lexus LX 450d III Рестайлинг 2,2020,66352,автомат,внедорожник 5 дв.,полный,белый,4.5,272.0,Дизель,0,0.0334399589757119,1.2591326522568975,-1.1992935012955468,-0.9691807467974658,-0.2868073070558109,-0.0096796395548317
186980,192389,14500000,BMW X5 40i IV (G05/G18) Рестайлинг,2023,19000,автомат,внедорожник 5 дв.,полный,серый,3.0,381.0,Бензин,0,2.508167715547683,1.7245129710237646,-1.5925637757207056,-0.3032552201087288,0.9372683044027929,-0.0096796395548317
122097,123952,3050000,Toyota Highlander III (U50),2014,193430,автомат,внедорожник 5 дв.,полный,белый,3.5,249.0,Бензин,0,-0.4404628911573986,0.561062174106597,-0.2597126981231107,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
31355,31533,200000,Skoda Octavia I (A4) Рестайлинг,2001,324253,механика,лифтбек,передний,чёрный,1.6,75.0,Бензин,0,-0.383435402661903,-1.0677689415774376,-0.8238223475173495,0.3626703065800081,0.254362963273256,-0.0096796395548317
155272,158474,3500000,Kia K7 YG (II) Рестайлинг,2019,44663,автомат,седан,передний,чёрный,2.5,198.0,Бензин,0,0.2138059691010002,1.1427875725651808,-1.2484623428617392,0.3626703065800081,0.1126278924727861,-0.0096796395548317
100955,102110,2300000,Audi A7 S-tronic I (4G),2011,183000,робот,лифтбек,полный,чёрный,3.0,245.0,Дизель,0,-0.0072750153687465,0.2120269350314466,-0.5198695087445231,-0.1700701147709813,-0.0291071783276838,-0.0096796395548317
151584,154526,2600000,Kia Stinger I,2018,149000,автомат,лифтбек,полный,белый,2.0,247.0,Бензин,0,1.87158179745843,1.026442492873464,-0.4304716149878095,1.028595833268745,1.19496843313092,-0.0096796395548317
142658,145208,4100000,Land Rover Discovery V,2017,90000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,249.0,Дизель,0,0.8980995810155005,0.9100974131817472,-1.0383772925334622,1.028595833268745,2.3417340059710856,-0.0096796395548317
61419,61888,700000,Toyota Voxy I (R60),2006,180000,автомат,компактвэн,полный,чёрный,2.0,156.0,Бензин,0,0.1032875805438383,-0.4860435431188539,1.4826433114058624,2.360446886646219,0.9888083301484184,-0.0096796395548317
140621,143097,1765000,Hyundai Creta I,2017,102175,автомат,внедорожник 5 дв.,полный,чёрный,2.0,150.0,Бензин,0,0.479050101638189,0.7937523334900305,-0.8847827712700526,-0.3032552201087288,0.4991780855649768,-0.0096796395548317
27497,27644,470000,Volkswagen Golf IV,2000,344000,механика,хэтчбек 5 дв.,передний,синий,1.4,75.0,Бензин,0,-0.6973076261642431,-1.1841140212691543,1.5094626795328765,-1.2355509574729604,-1.124332725422224,-0.0096796395548317
13442,13506,180000,Daewoo Nubira I,1997,166725,механика,седан,передний,зелёный,2.0,133.0,Бензин,0,-0.6040301062219984,-1.5331492603443049,0.1953136413091859,-0.3032552201087288,-0.5702774486567508,-0.0096796395548317
10011,10059,320000,Land Rover Discovery I,1996,350000,механика,внедорожник 5 дв.,полный,зелёный,2.5,113.0,Дизель,0,-0.4493043622419716,-1.6494943400360214,0.5976041632143974,2.626817097321714,1.375358523240609,-0.0096796395548317
90792,91735,1650000,Ford F-150 XII,2010,180000,автомат,пикап одинарная кабина,задний,белый,4.6,242.0,Бензин,0,-0.1265906676550586,-0.0206632243519868,0.982015106368266,1.028595833268745,1.7232536970235806,-0.0096796395548317
81252,82003,285000,Renault Logan I,2008,150131,механика,седан,передний,серый,1.6,87.0,Бензин,0,-0.4205695812171094,-0.1370083040437036,0.5529052163360405,0.3626703065800081,0.3574430147645068,-0.0096796395548317
30695,30870,435000,Honda Civic VII,2001,278000,механика,хэтчбек 5 дв.,передний,чёрный,1.4,90.0,Бензин,0,-0.6261337839334308,-1.0677689415774376,0.5886643738387259,-1.2355509574729604,-1.1501027382950366,-0.0096796395548317
92952,93916,150000,Lada (ВАЗ) Priora I,2010,202480,механика,седан,передний,серебристый,1.6,81.0,Бензин,0,-0.1840602297047828,-0.0206632243519868,0.7674601613521532,0.2294852012422606,-0.0677621976369028,-0.0096796395548317
131397,133519,1750000,Kia Optima IV,2015,110000,автомат,седан,передний,красный,2.4,185.0,Бензин,0,0.479050101638189,0.6774072537983137,0.2439013965659598,1.694521359957482,1.1563134138217008,-0.0096796395548317
177116,181746,7520000,BMW X6 30d III (G06),2022,48000,автомат,внедорожник 5 дв.,полный,серый,3.0,286.0,Дизель,0,1.1377396974388745,1.491822811640331,-1.3870290781846455,1.028595833268745,1.633058651968736,-0.0096796395548317
111762,113264,1100000,Hyundai ix35 I,2013,200000,механика,внедорожник 5 дв.,передний,синий,2.0,150.0,Бензин,0,0.1253912582552707,0.3283720147231634,0.0701565900497868,1.694521359957482,1.8649887678240504,-0.0096796395548317
45120,45407,430000,Dodge Caravan 4-speed IV,2003,240800,автомат,минивэн,передний,серебристый,2.4,152.0,Бензин,0,-0.4493043622419716,-0.8350787821940041,0.9853764671735185,-0.4364403254464763,-0.544507435783938,-0.0096796395548317
138997,141380,2749000,Mazda CX-5 II,2017,113209,автомат,внедорожник 5 дв.,полный,красный,2.5,194.0,Бензин,0,-0.2989993538042313,0.7937523334900305,-0.2516758274743822,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
43942,44221,1500000,Audi A6 allroad I (C5),2003,215000,автомат,универсал 5 дв.,полный,серебристый,4.2,300.0,Бензин,0,-0.4272006845305392,-0.8350787821940041,1.9564521483164443,1.29496604394424,0.615143143492634,-0.0096796395548317
67134,67629,875000,"Toyota Corolla Fielder IX (E120, E130) Рестайлинг",2006,297000,автомат,универсал 5 дв.,передний,серебристый,1.5,110.0,Бензин,0,-0.590767899595139,-0.3696984634271371,0.4635073225793268,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
31863,32045,370000,Volkswagen Passat B5 Рестайлинг,2001,100000,автомат,седан,передний,голубой,1.8,150.0,Бензин,0,-0.4050970068191068,-1.0677689415774376,0.9104967913628952,1.028595833268745,0.615143143492634,-0.0096796395548317
120138,121937,1490000,Toyota Camry VII (XV50),2014,313840,автомат,седан,передний,чёрный,2.5,181.0,Бензин,0,-0.5863471640528525,0.4447170944148802,-0.3500135106067672,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
177480,182150,1350000,Chevrolet Orlando II,2022,55000,автомат,компактвэн,передний,белый,1.4,163.0,Бензин,0,3.087284071587212,1.491822811640331,-1.5822919577280594,2.360446886646219,1.2980484846221707,-0.0096796395548317
27666,27813,300000,Lada (ВАЗ) 2131 (4x4) I,2000,85000,механика,внедорожник 5 дв.,полный,синий,1.7,79.0,Бензин,0,-0.5598227507991336,-1.1841140212691543,-0.8417019262686922,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
12631,12686,115000,Lada (ВАЗ) 2106,1996,150000,механика,седан,задний,белый,1.5,72.0,Бензин,0,-0.7543351146597387,-1.5331492603443049,0.6423031100927541,-0.3032552201087288,-0.4671973971654999,-0.0096796395548317
15924,16000,1500000,BMW 7 серии 728i III (E38),1997,304000,автомат,седан,задний,фиолетовый,2.8,193.0,Бензин,0,-0.6261337839334308,-1.416804180652588,1.0892925788763224,-0.4364403254464763,-0.4156573714198744,-0.0096796395548317
190450,196501,2799900,Haval Dargo,2024,33755,робот,внедорожник 5 дв.,полный,чёрный,2.0,192.0,Бензин,0,,,,,,
96881,97929,595000,Opel Astra H Рестайлинг,2011,194544,механика,универсал 5 дв.,передний,серебристый,1.8,140.0,Бензин,0,-0.7432832758040224,0.0956818553397299,-0.1175789868393117,-0.8359956414597183,-1.1758727511678495,-0.0096796395548317
143963,146547,2200000,Toyota Camry VII (XV50) Рестайлинг 2,2017,253000,автомат,седан,передний,чёрный,3.5,249.0,Бензин,0,-0.0470174278939019,0.9100974131817472,-1.11052139279513,0.2294852012422606,-0.2352672813101855,-0.0096796395548317
168149,172174,2760002,Lexus ES 200 VII Рестайлинг,2021,31432,вариатор,седан,передний,белый,2.0,150.0,Бензин,0,0.7221905564639454,1.2591326522568975,-1.1188353969145044,1.028595833268745,1.1305434009488882,-0.0096796395548317
180984,185947,6818505,Toyota Sienna IV,2023,11000,автомат,минивэн,передний,белый,2.5,245.0,Гибрид,0,-0.1177491965704856,1.491822811640331,-1.4160208151299476,-0.9691807467974658,-0.32546232636503,-0.0096796395548317
83393,84209,549000,Ford Focus II Рестайлинг,2009,212713,механика,седан,передний,чёрный,1.4,80.0,Бензин,0,0.1695986136781355,-0.1370083040437036,0.9373161594899092,1.028595833268745,0.8084182400387293,-0.0096796395548317
19974,20069,320000,Toyota Corsa V (L50) Рестайлинг,1998,5000,автомат,седан,передний,серебристый,1.3,85.0,Бензин,0,-0.4935117176648363,-1.3004591009608713,1.375365838897806,1.028595833268745,0.615143143492634,-0.0096796395548317
22353,22474,1220000,Mitsubishi Pajero II Рестайлинг,1999,300000,автомат,внедорожник 5 дв.,полный,белый,3.5,245.0,Бензин,0,-0.6482374616448632,-1.3004591009608713,0.6423031100927541,-0.5696254307842236,-0.7377825323300333,-0.0096796395548317
172240,176535,2200000,Mercedes-Benz A-Класс 200 IV (W177),2021,27600,робот,хэтчбек 5 дв.,передний,белый,1.3,163.0,Бензин,0,1.8739694367248192,1.3754777319486142,-1.2976311844279318,1.028595833268745,2.5092390896443684,-0.0096796395548317
51340,51693,950000,Hyundai Terracan I,2004,147000,автомат,внедорожник 5 дв.,полный,серебристый,3.5,200.0,Бензин,0,-0.6703411393562956,-0.7187337025022874,-0.3053145637284104,-0.7028105361219711,-1.1887577576042558,-0.0096796395548317
84203,85026,1250000,Toyota Avensis III,2009,253000,вариатор,универсал 5 дв.,передний,голубой,1.8,147.0,Бензин,0,-0.6239234161622875,-0.1370083040437036,0.2400125881875427,-0.7028105361219711,-1.1887577576042558,-0.0096796395548317
182926,188110,10400000,Toyota Tundra Crew Max CrewMax III,2023,22,автомат,пикап двойная кабина,полный,белый,3.5,437.0,Гибрид,0,4.421017774327272,1.6081678913320478,-1.5925727155100813,3.692297940023693,3.9652448169582866,-0.0096796395548317
97938,99046,995000,Nissan Juke I,2011,183748,механика,внедорожник 5 дв.,передний,серый,1.6,117.0,Бензин,0,-0.5399294408588444,0.0956818553397299,-0.2096230582512241,-0.7028105361219711,-0.724897525893627,-0.0096796395548317
119319,121089,1300000,Nissan Teana III,2014,223000,вариатор,седан,передний,чёрный,3.5,249.0,Бензин,0,-0.029334485724756,0.4447170944148802,0.7942795294791674,-0.0368850094332338,0.3187879954552878,-0.0096796395548317
5285,5312,1300000,Chrysler New Yorker Fifth Avenue XIII,1993,250000,автомат,седан,передний,белый,3.3,150.0,Бензин,0,-0.7123381270080171,-1.9985295791111717,1.983271516443459,-0.9691807467974658,-0.8666325966940969,-0.0096796395548317
50528,50877,1999000,Toyota Land Cruiser Prado 5-speed 120 Series,2004,327000,автомат,внедорожник 5 дв.,полный,синий,4.0,249.0,Бензин,0,1.1638220371383647,-0.7187337025022874,-0.2784951956013963,3.292742624010451,0.8084182400387293,-0.0096796395548317
71964,72555,835000,Mazda CX-7 I,2007,290000,автомат,внедорожник 5 дв.,полный,фиолетовый,2.3,238.0,Бензин,0,-0.5156153953762688,-0.3696984634271371,0.6423031100927541,1.694521359957482,1.3882435296770153,-0.0096796395548317
80027,80771,1300000,Honda Accord Type-S Type S VIII,2008,270000,автомат,седан,передний,белый,2.4,201.0,Бензин,0,-0.1066973577147694,-0.2533533837354204,0.1774340625578432,0.2294852012422606,-0.0806472040733092,-0.0096796395548317
